"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Gene_ID"
55.1012879092446,-1.03386199559422,0.352115001771436,-2.93614867413494,0.00332315009690324,0.0118861783494966,"ENSOMYG00000066903"
8.08899386707013,-0.126959318798088,0.892048681759289,-0.142323307454141,0.886824637233407,0.94034877169685,"ENSOMYG00000051013"
3.58060252189419,-1.76504282828712,1.59324171469343,-1.10783116711625,0.26793473711007,0.433682986073254,"ENSOMYG00000050712"
1.8641809086243,3.08577639806717,2.1084644502075,1.46351834282219,0.143325598205729,0.274104651862412,"ENSOMYG00000041512"
474.393014076964,-0.667126931803689,0.128788887621058,-5.18000383516478,2.21881338432659e-07,1.68700809926599e-06,"ENSOMYG00000029586"
105.731966922157,1.50985501597166,0.290424638678679,5.19878417630447,2.00596270386027e-07,1.53442914901353e-06,"ENSOMYG00000035914"
1295.00591760555,-1.13810071611842,0.0991987631848552,-11.4729325203136,1.80438996253884e-30,5.67981209597866e-29,"ENSOMYG00000076401"
694.428309892405,-0.211797765280121,0.114735913536841,-1.84595876523103,0.0648981929110583,0.147496355494237,"ENSOMYG00000027660"
7023.33602053182,-0.420997448072062,0.0570524469744174,-7.37913043871439,1.59326679340937e-13,2.17366576977558e-12,"ENSOMYG00000011447"
241.402144144788,0.375592952165964,0.191614647169138,1.96014739851504,0.0499785645680638,0.119805570149887,"ENSOMYG00000027441"
11.7990030654786,1.04574359379035,0.880625981112911,1.18750027391739,0.235030348605252,0.394611967128909,"ENSOMYG00000072338"
271.927495912712,-0.435640008441006,0.173493973757518,-2.51098063526906,0.0120396301207524,0.036622088516729,"ENSOMYG00000001871"
1.68791341264704,-0.827378545403571,2.11731709874802,-0.39076742255225,0.695969157170412,NA,"ENSOMYG00000035924"
1.94454937555414,0.72712046416324,1.97184980927738,0.368750429541947,0.71231375616931,0.830311933782497,"ENSOMYG00000067731"
348.062443753799,-0.518195664229278,0.162578255370911,-3.18736145277885,0.00143577225571199,0.00562037178846157,"ENSOMYG00000011551"
10.9450129913726,-0.99926773683411,0.786800340876317,-1.27003978635946,0.204070458300961,0.357000160306732,"ENSOMYG00000001880"
